Mean,Median,STD,Max,Min,Mode,Skewness,Kurtosis,Mean Abs Val,Class
-0.038329264,-0.040900551,10.07101051,53.307659,-87.89959175,-87.89959175,-0.149338747,8.818382918,7.293575927,1
0.079956645,0.188591789,7.742344878,28.90330029,-26.1713879,-26.1713879,0.041380171,3.227157015,6.108480925,1
-0.098433059,0.440434153,10.76250101,43.15081895,-48.98780766,-48.98780766,-0.308036293,4.758535291,8.066133453,1
0.02275131,0.346111516,9.976955522,47.65241864,-42.52992047,-42.52992047,0.032306004,3.861937347,7.728357317,1
0.058163941,0.236156514,10.06582134,42.56546166,-37.50701644,-37.50701644,0.118062343,3.536184575,7.896399833,1
0.084534308,0.042348133,12.51473942,48.00084172,-43.73062466,-43.73062466,0.183073653,3.954350679,9.529719949,1
-0.071651242,1.523599592,24.50366633,127.1769147,-158.1131737,-158.1131737,-0.223512115,7.53238344,16.10775691,1
0.031598075,0.365260179,9.829145119,47.58396369,-34.20616332,-34.20616332,0.260257841,4.811802454,7.325977986,1
0.132436694,0.308933916,25.21652516,138.3365477,-112.8120722,-112.8120722,0.605344827,11.00194514,14.94638002,1
-0.051094148,0.060200877,8.58741956,55.2422028,-42.58407634,-42.58407634,0.194079089,6.118188604,6.543396474,1
-0.075594302,0.162093323,9.116476047,46.06668296,-40.68905892,-40.68905892,-0.17513566,5.310490485,6.85638288,1
-0.05059939,0.696442371,17.4611989,97.28518473,-120.6042696,-120.6042696,-0.47992436,8.953284444,11.62983367,1
0.03878096,-0.204010796,9.457038971,37.76869235,-41.09127047,-41.09127047,-0.021990331,4.246421777,7.134304542,1
-0.060820843,0.386015434,12.24084886,64.41332227,-75.17976578,-75.17976578,-0.173391492,5.892509459,9.024390586,1
-0.055500884,0.061579043,8.918790868,52.67665217,-32.9043386,-32.9043386,0.336890891,5.670262535,6.682016221,1
0.220644324,0.35576532,12.74984938,49.31277518,-41.016385,-41.016385,0.057233228,3.199459458,10.05011438,1
-0.042955745,0.170539142,10.11437451,61.41489014,-33.22146035,-33.22146035,0.300521568,5.310210405,7.58660053,1
0.104497996,-0.562239339,11.95500992,46.30009913,-37.37695929,-37.37695929,0.263131289,3.666984548,9.174889432,1
0.002945375,0.160860101,8.664661343,31.3375648,-45.25629085,-45.25629085,-0.106568587,3.807713197,6.624865638,1
0.441847499,0.490949679,14.12269417,61.82996642,-140.3241603,-140.3241603,-1.425956105,14.34339605,9.349761062,1
-0.47608055,-0.14064856,13.21163098,61.15422655,-54.83375396,-54.83375396,-0.127261433,4.63550086,9.567116866,1
0.012232221,0.053002391,10.16204402,38.53880255,-34.01456958,-34.01456958,0.026717086,3.437560982,7.961113502,1
0.071564302,0.224003319,10.33040827,49.39740089,-40.29672007,-40.29672007,0.07080572,3.982018189,7.985368444,1
-0.051261377,0.043743856,11.65499751,64.09160114,-37.06376701,-37.06376701,0.525034597,5.325102161,8.645338691,1
-0.048209093,0.17046952,14.57779257,56.20887755,-106.6279066,-106.6279066,-0.178108905,5.28486459,11.11653111,1
0.140215986,0.055972409,15.95749488,141.9547895,-155.2479694,-155.2479694,0.64652305,22.58253532,9.767392559,1
-0.09330156,0.104082783,14.28692157,85.10536826,-49.14172975,-49.14172975,0.655712816,7.383776421,10.05587383,1
-0.020065711,-0.131159564,13.33381119,63.06266624,-78.5708449,-78.5708449,-0.085431166,4.73601223,10.01947716,1
0.049604089,0.048714352,6.994870069,23.29791124,-23.33097783,-23.33097783,-0.016008859,3.035035936,5.540307477,1
0.040567282,0.384083505,15.81826395,67.38328063,-106.6233483,-106.6233483,-0.533361639,6.306267339,11.69935969,1
-0.00287022,-0.34892018,13.41839068,88.46099969,-61.08836452,-61.08836452,0.998961394,8.407271766,9.569764489,1
0.022241559,0.666453793,27.94849767,147.254926,-237.4633978,-237.4633978,-0.703176325,17.90846439,14.86797421,1
-0.037151274,-0.048296249,8.664113236,35.81729144,-37.16730937,-37.16730937,0.026166454,4.0074152,6.648856042,1
0.059741631,0.289469951,9.751149957,36.71555387,-42.95968131,-42.95968131,-0.106752625,3.544153473,7.64794035,1
-0.107060597,-0.08480744,8.582365161,35.71251397,-31.61561997,-31.61561997,0.037148328,3.260840795,6.753627373,1
0.012155914,0.473462398,15.12813014,91.58018825,-129.0314596,-129.0314596,-0.487206348,11.13731397,10.22023686,1
0.008617052,0.136628458,14.55781827,65.85770602,-94.68406607,-94.68406607,0.047547898,5.886540205,10.35008231,1
-0.096536531,-0.126912912,9.740767777,40.18397629,-33.625958,-33.625958,0.044913975,3.445538103,7.613329918,1
0.09160523,0.197813451,9.555728855,37.95882265,-36.66075605,-36.66075605,-0.085181139,3.445836723,7.499960425,1
-0.080763993,0.032537432,8.866536362,40.61927185,-31.44393857,-31.44393857,-0.047529579,3.490898491,6.94237973,1
-0.003791599,0.194574019,12.90455951,72.77447356,-89.64799927,-89.64799927,-0.153254935,8.825716551,8.97657571,1
0.188172662,0.462894543,9.676339194,38.57203555,-38.59142936,-38.59142936,-0.0613795,3.367989372,7.596313072,1
-0.021074837,0.074017925,9.131215834,35.09207067,-71.70300135,-71.70300135,-0.375481671,5.563430928,6.838001842,1
0.061988331,0.353806233,9.840050589,46.22602642,-49.94177806,-49.94177806,-0.32850004,5.914111173,7.143226752,1
-0.002070627,0.424554382,8.472177734,30.1647728,-47.62868528,-47.62868528,-0.53804778,4.782677446,6.556180744,1
0.120320391,0.25199098,12.8817469,110.6605377,-67.30278699,-67.30278699,0.425597328,9.744824019,8.842767699,1
-0.047016258,0.442344617,14.33717755,74.45406397,-100.7973281,-100.7973281,-0.787616735,7.626918759,10.04784281,1
-0.112771951,-0.120054808,7.893801908,29.45915746,-32.0537183,-32.0537183,-0.075185533,3.145374777,6.271025216,1
0.050603966,0.323389988,9.551598113,37.23798507,-81.63176484,-81.63176484,-0.52625934,6.031620633,7.282848396,1
-0.096996492,0.171329483,8.62476253,34.82041495,-35.96573632,-35.96573632,-0.099410845,3.629257754,6.704857485,1
0.380480215,-0.256260388,15.46497174,96.36876559,-56.51558719,-56.51558719,0.699281094,6.597222929,11.11588257,1
-0.351720078,0.113715064,40.84489833,207.0121383,-202.2242369,-202.2242369,-0.281511484,10.75294175,24.18903321,1
0.613057504,-0.836022989,21.55463236,98.7255128,-99.52366604,-99.52366604,0.076491778,4.834981754,16.124142,1
-0.560308188,1.136182217,15.24397235,62.96566983,-62.48687988,-62.48687988,-0.60714756,4.501497939,11.50000498,1
-0.067992495,-0.044726179,9.362386905,39.86194934,-75.10864075,-75.10864075,-0.30177136,4.976610354,7.146438446,1
0.090035048,0.291365207,12.38116931,157.286052,-99.48913416,-99.48913416,0.837638079,15.04523059,8.561090581,1
-0.036296092,0.090176488,9.588177027,53.87289772,-42.96491562,-42.96491562,0.117400542,4.914903726,7.387426761,1
0.008234287,0.463791672,17.11226873,95.69691762,-126.6030831,-126.6030831,-0.546337435,8.981564483,11.59155484,1
-0.033671926,0.18868338,10.81749968,64.19498053,-45.93749267,-45.93749267,-0.216116724,5.329201261,7.937781277,1
0.029977551,0.437877202,11.77714614,34.73109003,-53.40819119,-53.40819119,-0.526777245,4.595228415,8.872710309,1
-0.005479368,0.004685779,31.97118799,219.008888,-295.2987375,-295.2987375,-0.852572758,27.92298326,16.76253856,0
0.015891089,-0.35635985,13.25520395,54.61102636,-55.70941596,-55.70941596,0.181893118,3.366169718,10.4555346,0
0.019098191,-0.006356561,12.38039171,46.32031676,-41.50679339,-41.50679339,0.130914534,2.997721418,9.855157095,0
0.049624425,-0.353029481,12.429313,50.38083922,-43.90923978,-43.90923978,0.045634695,3.144718051,9.818232852,0
-0.109177269,-0.158252383,10.29966533,37.44218244,-33.54301745,-33.54301745,-0.013816746,2.933466247,8.233223938,0
0.075978534,0.1025001,11.65341176,41.97390938,-55.23929105,-55.23929105,-0.162231829,3.383761625,9.180895914,0
0.001927004,-0.221729662,14.50292498,84.93926786,-53.40490451,-53.40490451,0.226893777,4.335235859,11.083879,0
-0.007332403,0.101813055,11.6487892,37.85311641,-40.75221535,-40.75221535,-0.025648751,2.818608169,9.384238766,0
-0.066753119,-0.111969661,11.88501201,39.5174763,-41.0631109,-41.0631109,-0.02350168,2.858265467,9.570673201,0
