Mean,Median,STD,Max,Min,Mode,Skewness,Kurtosis,Mean Abs Val,Class
-0.007206054,-0.358558035,11.35421535,52.9620697,-43.08378627,-43.08378627,0.222047748,4.358326207,8.766644992,1
-0.049060034,-0.11505207,10.62478772,49.97753959,-66.97269257,-66.97269257,-0.318910597,6.565706273,7.853226331,1
0.063049658,-0.326705892,20.28404446,136.3031099,-71.14751392,-71.14751392,1.475642289,12.39564608,13.33122059,1
0.018367237,0.698292595,16.95540382,99.64582685,-84.68189338,-84.68189338,0.3046244,8.350110969,11.70671861,1
0.109184595,0.758558718,10.34819817,51.21070037,-50.35966533,-50.35966533,-0.345580576,5.3906236,7.814843135,1
-0.316228823,0.269741685,13.77322396,50.75073845,-45.80122969,-45.80122969,-0.048556701,3.362756012,10.80506348,1
0.471869459,0.516171819,10.46949109,36.79065061,-33.95127964,-33.95127964,0.194275048,3.162071013,8.28167021,1
-0.176531993,-0.623925513,10.20484032,47.34313515,-37.02452725,-37.02452725,0.276909178,3.820701242,7.908691969,1
0.015657191,0.09023225,11.61138744,46.64789126,-38.48866281,-38.48866281,-0.009797174,3.203565743,9.11295622,1
-0.037461384,0.093156271,10.17563825,37.32547204,-47.92974902,-47.92974902,-0.21520333,3.670956228,8.024032558,1
-0.066866463,0.350169858,18.56216688,110.7464991,-117.8229386,-117.8229386,-0.234741757,6.544141395,13.17279715,1
0.054340908,-0.938674895,22.70420271,117.1093018,-84.59816563,-84.59816563,0.488013202,5.011216583,17.060819,1
-0.029352264,-0.395765423,23.60031823,121.755052,-74.65662268,-74.65662268,0.287738969,4.046836036,18.3883387,1
-0.016906129,-0.01000958,19.80464302,89.67432167,-77.58103286,-77.58103286,-0.023811727,3.855343642,15.64543297,1
-0.069566941,-0.261137158,18.93601622,104.942242,-62.92767798,-62.92767798,0.31369954,4.01482806,15.12720937,1
0.148896164,-0.551934179,32.03084542,166.4338538,-115.8288816,-115.8288816,0.326270346,4.853956761,24.1941273,1
-0.089142806,0.281438726,19.22039551,67.87308346,-60.94058583,-60.94058583,-0.008556619,2.507607649,16.08123941,1
-0.007493845,-0.139655152,18.00192744,55.62812172,-128.3175198,-128.3175198,-0.473360607,5.580368662,13.49176723,0
-0.06178987,0.82849467,89.45046052,831.8970402,-1155.025378,-1155.025378,-1.402772568,23.70373545,48.26529989,0
0.066404442,-0.144747124,80.17784386,1253.650779,-708.5911962,-708.5911962,3.469565897,54.20636832,38.36020736,0
0.07219879,1.262965417,51.84217041,326.1873603,-631.1582117,-631.1582117,-1.811870446,22.40333633,34.34157739,0
-0.059840159,0.516466532,20.54444847,62.7652666,-68.45250456,-68.45250456,-0.206113279,3.775451284,15.34985981,0
0.0186721,-0.178646875,11.95789407,36.57826618,-36.08816247,-36.08816247,0.031580392,2.847253361,9.554112003,0
-0.134624847,0.420376195,58.69518081,283.5405909,-275.6326922,-275.6326922,0.000925812,1.927855841,51.98494538,0
0.608316014,1.078007438,162.8431718,692.7956031,-1000.505654,-1000.505654,-0.223344736,5.430387706,115.892093,0
-0.397063438,0.872259213,84.06511432,547.54563,-638.8400444,-638.8400444,-0.370715617,10.40098677,63.03458493,0
-0.100177,-0.21279273,57.84884861,110.6118653,-123.2385931,-123.2385931,-0.000616947,1.611116609,51.53768453,0
0.000526595,0.39750455,59.60621475,114.1990724,-117.271982,-117.271982,-0.000956466,1.598611719,53.24431882,0
0.548507695,-0.966795389,91.44570003,610.2616963,-574.5190306,-574.5190306,0.365232646,10.47516627,65.21791153,0
-0.134624847,0.420376195,58.69518081,283.5405909,-275.6326922,-275.6326922,0.000925812,1.927855841,51.98494538,0
0.608316014,1.078007438,162.8431718,692.7956031,-1000.505654,-1000.505654,-0.223344736,5.430387706,115.892093,0
-0.397063438,0.872259213,84.06511432,547.54563,-638.8400444,-638.8400444,-0.370715617,10.40098677,63.03458493,0
-0.100177,-0.21279273,57.84884861,110.6118653,-123.2385931,-123.2385931,-0.000616947,1.611116609,51.53768453,0
0.000526595,0.39750455,59.60621475,114.1990724,-117.271982,-117.271982,-0.000956466,1.598611719,53.24431882,0
0.548507695,-0.966795389,91.44570003,610.2616963,-574.5190306,-574.5190306,0.365232646,10.47516627,65.21791153,0
-0.268273562,-0.752538509,24.95882816,154.0523411,-112.8741941,-112.8741941,0.467106461,10.22523785,15.61430189,0
0.258795166,0.073297841,25.47017091,114.9396433,-134.3428512,-134.3428512,-0.055831388,8.933146567,15.91277048,0
-0.043363083,0.054140815,12.76253355,68.90745413,-50.45932409,-50.45932409,0.504599609,5.652065274,9.574382759,0
0.126183235,-0.1320994,10.16813481,41.13732792,-29.35318984,-29.35318984,0.163256738,3.00414447,8.16953289,0
-0.136770328,-0.515425792,10.51780312,34.3185255,-31.4416422,-31.4416422,0.072248241,2.867967554,8.415767648,0
-1.30971434,-0.090575463,42.99927093,146.6184775,-196.0343147,-196.0343147,-0.673888298,6.197876466,28.83166643,0
-0.32433872,-0.077899655,24.78021723,94.29404205,-102.2574429,-102.2574429,-0.363483988,5.637685701,16.82785038,0
0.29540969,0.347653525,22.6365921,81.35788044,-76.12401088,-76.12401088,-0.1950793,4.017312188,16.55445058,0
0.028136322,0.351317816,8.077354765,25.8543721,-31.19329553,-31.19329553,-0.141627982,3.102703824,6.453306817,0
0.019163829,-0.320210122,14.83463914,112.3476169,-51.71890729,-51.71890729,0.616177595,7.196868388,10.92052488,0
0.129175221,-0.028461916,9.895769711,40.0179318,-29.74103456,-29.74103456,0.260660965,3.587813992,7.803487186,0
-0.134889163,-0.224999876,11.08647492,41.1686077,-43.6782583,-43.6782583,-0.02634392,3.666566788,8.647468054,0
-0.115296307,0.117553934,13.29035486,61.44979317,-50.08033775,-50.08033775,0.075678267,4.906175213,9.64664163,0
0.051571608,0.244179696,10.75158981,36.6586852,-37.07912734,-37.07912734,-0.059666516,3.35873799,8.392635994,0
0.054065037,-0.03330968,10.07823084,37.19980941,-30.3587603,-30.3587603,0.02034399,2.841864247,8.077455869,0
0.006086917,-0.178461434,9.606443869,28.74895347,-29.66939087,-29.66939087,0.055727099,2.876017461,7.649490808,0
-0.076650719,-0.218592567,10.22273357,29.75991127,-31.30181765,-31.30181765,-0.02220237,2.812200115,8.171813078,0
0.032394728,0.509184523,10.83970522,33.77410724,-39.91465277,-39.91465277,-0.112428663,2.998405544,8.653515089,0
0.061711759,-0.145278292,10.44924282,38.9534578,-33.5770568,-33.5770568,0.067132241,3.039606212,8.338949866,0
-0.050568241,0.198236958,14.23488758,58.99299291,-62.3035234,-62.3035234,0.001392201,4.578284664,10.70423562,0
-0.086908176,-0.086042031,14.02022404,58.46983893,-66.28376883,-66.28376883,-0.013311125,5.087528424,10.13631619,0
-0.433481996,0.901809387,22.70874608,96.73311939,-91.70359046,-91.70359046,0.004769807,6.541458896,15.20061724,0
0.500915003,0.368285548,17.0505184,71.96868406,-64.04366433,-64.04366433,0.094666551,5.829563967,12.19876361,0
-0.043012528,0.251557659,10.19630415,31.79377059,-30.53375267,-30.53375267,-0.064466833,2.907572954,8.122891051,0
-0.257442041,-0.254703986,14.25587217,62.09870484,-72.56761524,-72.56761524,-0.215278072,5.605694839,10.47569673,0
-0.037788516,1.554589033,70.56921746,330.4617396,-415.059448,-415.059448,-1.589576843,14.63710306,38.63850212,0
0.340254615,0.333021689,18.05637582,64.76305094,-80.25195098,-80.25195098,-0.072844613,5.600927084,12.48009377,0
-0.081852522,0.085740903,10.49833984,37.70989805,-34.10726388,-34.10726388,-0.083500234,2.997713948,8.365966046,0
-0.025424407,0.041103268,10.06564349,31.86023168,-36.58839384,-36.58839384,-0.03621905,3.048937874,8.038356799,0
0.14503009,0.076559906,10.69151675,36.8316269,-34.3003944,-34.3003944,0.050006944,3.081882254,8.422525031,0
-0.268273562,-0.752538509,24.95882816,154.0523411,-112.8741941,-112.8741941,0.467106461,10.22523785,15.61430189,0
0.258795166,0.073297841,25.47017091,114.9396433,-134.3428512,-134.3428512,-0.055831388,8.933146567,15.91277048,0
-0.043363083,0.054140815,12.76253355,68.90745413,-50.45932409,-50.45932409,0.504599609,5.652065274,9.574382759,0
0.126183235,-0.1320994,10.16813481,41.13732792,-29.35318984,-29.35318984,0.163256738,3.00414447,8.16953289,0
-0.136770328,-0.515425792,10.51780312,34.3185255,-31.4416422,-31.4416422,0.072248241,2.867967554,8.415767648,0
-1.30971434,-0.090575463,42.99927093,146.6184775,-196.0343147,-196.0343147,-0.673888298,6.197876466,28.83166643,0
-0.115296307,0.117553934,13.29035486,61.44979317,-50.08033775,-50.08033775,0.075678267,4.906175213,9.64664163,0
0.051571608,0.244179696,10.75158981,36.6586852,-37.07912734,-37.07912734,-0.059666516,3.35873799,8.392635994,0
0.054065037,-0.03330968,10.07823084,37.19980941,-30.3587603,-30.3587603,0.02034399,2.841864247,8.077455869,0
0.006086917,-0.178461434,9.606443869,28.74895347,-29.66939087,-29.66939087,0.055727099,2.876017461,7.649490808,0
-0.076650719,-0.218592567,10.22273357,29.75991127,-31.30181765,-31.30181765,-0.02220237,2.812200115,8.171813078,0
0.032394728,0.509184523,10.83970522,33.77410724,-39.91465277,-39.91465277,-0.112428663,2.998405544,8.653515089,0
