Mean,Median,STD,Max,Min,Mode,Skewness,Kurtosis,Mean Abs Val,Class
-0.057757585,0.180207862,11.02377266,55.79045829,-78.04738026,-78.04738026,-0.730654796,8.831857703,7.878929015,1
0.140691511,0.158999776,8.210061524,30.0889642,-36.97761355,-36.97761355,-0.136418575,3.744482395,6.381393115,1
-0.062437998,0.305957392,11.12363358,36.60856863,-50.87758493,-50.87758493,-0.355673255,4.04563607,8.544449686,1
-0.131675713,-0.046062419,9.708173753,40.90892831,-41.89423226,-41.89423226,-0.103732643,3.565230135,7.653133146,1
0.147499077,-0.027642915,8.966648555,43.3743568,-36.8097301,-36.8097301,0.236246407,4.019049497,6.983253821,1
0.051916773,-0.062574558,11.9044736,44.61065978,-40.94024247,-40.94024247,0.111367615,4.127981189,8.972461128,1
-0.060011333,0.577844242,24.97674871,156.2561301,-159.0443454,-159.0443454,0.108435292,8.769521499,16.06087884,1
0.000864201,0.1125156,9.576281586,46.90878347,-34.64868773,-34.64868773,0.238475788,5.038068132,7.097924838,1
0.135621937,0.04093926,28.62452267,156.9873919,-143.0500514,-143.0500514,0.606295496,11.99740981,16.68116933,1
-0.073183468,-0.032881281,8.745864875,53.10803095,-44.3191586,-44.3191586,0.061445342,6.014817686,6.609526822,1
-0.062481352,0.227564272,8.725251641,44.28014915,-39.1490414,-39.1490414,-0.206749684,5.278614158,6.558198003,1
0.07046866,0.487739105,16.11370062,76.38905029,-82.18295997,-82.18295997,0.03603072,7.17227724,10.87666908,1
0.038166351,-0.099139281,10.59752614,38.59886725,-55.74829452,-55.74829452,-0.095944425,5.337035898,7.692505489,1
0.04860676,0.008976167,12.32022664,56.09382537,-55.20384185,-55.20384185,-0.044541806,4.712678081,9.299349886,1
-0.145433378,-0.066278679,7.880856761,56.41084714,-30.18645997,-30.18645997,0.609092232,8.155185507,5.897827315,1
0.087581728,0.312621915,9.790980666,48.55108784,-31.71481004,-31.71481004,0.23438038,4.155653765,7.542730073,1
0.011324295,-0.133327294,10.19960932,58.25756963,-65.98345783,-65.98345783,-0.128077102,7.460715587,7.356625772,1
0.052533208,-0.170901368,8.769563499,58.02646005,-38.62347189,-38.62347189,0.443647614,8.423597707,6.399708966,1
-0.012172529,0.336953263,8.3997238,34.99914414,-33.74971848,-33.74971848,-0.227245702,3.600666048,6.56555878,1
0.102155775,0.54254829,11.4294006,38.84074537,-59.29525995,-59.29525995,-0.553623198,4.503201591,8.66673164,1
-0.067059676,-0.029783655,11.76970327,64.16841803,-55.94289756,-55.94289756,-0.170534348,5.488212606,8.664381484,1
-0.014023347,0.578661494,12.33426488,43.4872581,-72.53334652,-72.53334652,-0.853089499,7.78367793,8.6415128,1
-0.050583059,-0.300508133,12.36322496,63.5300408,-53.29755211,-53.29755211,0.099382947,4.686663767,9.372617436,1
0.015124524,0.201046102,13.91141419,87.87165743,-47.5967468,-47.5967468,0.60480541,6.608596418,10.18799413,1
-0.193043784,-0.157288973,12.92968974,61.17216489,-85.35214927,-85.35214927,-0.381405649,6.117688321,9.566445722,1
0.182895945,0.006533378,13.57422914,99.57960434,-85.67294955,-85.67294955,0.046183867,10.13306514,9.251168323,1
0.07090252,0.65330392,16.74434409,94.64472865,-55.75713633,-55.75713633,0.347586548,6.314806242,11.92507392,1
-0.087452771,0.303301317,12.52605265,80.10114053,-87.00974622,-87.00974622,-0.172525429,5.983678832,9.005709726,1
0.008004166,0.044156176,7.623722885,27.40556209,-31.23814069,-31.23814069,-0.026811578,3.295450629,5.998609733,1
0.089126547,0.272919187,16.41644355,61.2095503,-127.365414,-127.365414,-0.953262127,8.19569439,11.94381818,1
-0.035003637,-0.118241599,13.11844042,70.18244886,-83.07234517,-83.07234517,0.293446617,6.685320663,9.427451428,1
-0.025048254,0.74466021,26.3389583,130.7524427,-208.9375982,-208.9375982,-0.66182023,14.93277213,15.77147409,1
0.044075531,0.050477564,8.203400838,37.48302874,-35.1637391,-35.1637391,-0.017128225,4.074918591,6.354846206,1
0.075862472,-0.086757263,8.755900833,34.57309639,-48.68184901,-48.68184901,-0.056628271,4.12487586,6.754309746,1
-0.144708117,0.373338363,9.636603056,43.44993932,-47.30236895,-47.30236895,-0.154433153,4.435090428,7.341398275,1
0.022337194,0.990331376,15.15994786,80.69025959,-122.8878561,-122.8878561,-0.556848302,7.145228874,10.7910482,1
0.023861452,-0.17265324,11.85562108,61.32532561,-60.33437756,-60.33437756,0.374066205,5.39156134,8.678495154,1
-0.079784504,-0.003624873,8.421845414,44.13358511,-33.67505848,-33.67505848,0.062651264,3.724816385,6.631765023,1
-0.006024406,0.056492847,9.402257646,36.1225349,-40.22948165,-40.22948165,-0.050382367,3.368230503,7.358867851,1
0.212030586,0.115696801,11.24687672,51.61584125,-42.31548331,-42.31548331,0.155760369,4.037449831,8.597033406,1
-0.106537869,-0.15109608,11.54845589,78.88691142,-84.27409923,-84.27409923,0.464036418,9.27095236,8.250999746,1
0.010495271,0.025821967,11.06568902,60.81154913,-44.30810968,-44.30810968,0.239943483,5.15819331,8.143630442,1
-0.021074837,0.074017925,9.131215834,35.09207067,-71.70300135,-71.70300135,-0.375481671,5.563430928,6.838001842,1
0.061988331,0.353806233,9.840050589,46.22602642,-49.94177806,-49.94177806,-0.32850004,5.914111173,7.143226752,1
-0.002070627,0.424554382,8.472177734,30.1647728,-47.62868528,-47.62868528,-0.53804778,4.782677446,6.556180744,1
0.120320391,0.25199098,12.8817469,110.6605377,-67.30278699,-67.30278699,0.425597328,9.744824019,8.842767699,1
-0.047016258,0.442344617,14.33717755,74.45406397,-100.7973281,-100.7973281,-0.787616735,7.626918759,10.04784281,1
-0.112771951,-0.120054808,7.893801908,29.45915746,-32.0537183,-32.0537183,-0.075185533,3.145374777,6.271025216,1
0.00409586,0.315375385,9.183957384,40.95569248,-74.36907709,-74.36907709,-0.503747443,5.70276209,6.966843877,1
-0.130253838,-0.098369554,8.566309049,48.81302659,-47.24591274,-47.24591274,0.012689832,5.242495226,6.48617795,1
0.615346654,0.050648827,18.58425743,109.9870605,-63.74424352,-63.74424352,0.575951251,6.975455802,12.94042364,1
-0.519146556,0.671182217,28.95602405,111.2534664,-164.2401608,-164.2401608,-1.146250343,9.080320073,18.57352183,1
0.490243406,0.382522671,19.81591806,79.36479845,-74.69717569,-74.69717569,0.102344868,3.570681624,15.17797572,1
-0.494938792,0.317456423,12.90151392,55.64197943,-61.63855812,-61.63855812,-0.521405265,5.057301815,9.653447754,1
-0.043488723,0.138264709,9.158204436,35.02741112,-76.20073511,-76.20073511,-0.376388234,5.413942805,6.833938772,1
